,Year,Agency Name,Vendor Name,Vendor Zip,Amount
59114,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,UNIFY CORPORATION,95661,107378
59117,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPECTRA LABORATORIES,95036,29908
59121,2010,MARYLAND INSURANCE ADMINISTRATION,SYBASE INC,01742,93284
59125,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,NASDTEC,01588,193820
59175,2010,MOTOR VEHICLE ADMINSTRATION,BA MERCHANT SERVICE INC,94103,3601121
59190,2010,MARYLAND TRANSIT ADMINISTRATION,CAMFIL FARR INC,60671,72086
59191,2010,MARYLAND PORT ADMINISTRATION,MOFFATT & NICHOL,90806,1068190
59206,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,FLANNERY COMPANY,92301,38296
59222,2010,MARYLAND DEPT. OF AGING,ESRI INC,92375,400
59247,2010,MDOT THE SECRETARY'S OFFICE,N E R A INC,10606,176389
59249,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DVA HEALTHCARE RENAL CARE INC,36360,2412560
59251,2010,MARYLAND INSURANCE ADMINISTRATION,DOCTORS COMPANY,94558,1019817
59252,2010,MARYLAND STADIUM AUTHORITY,ARAMARK UNIFORM SERVICES INC,08034,82146
59263,2010,MARYLAND STATE POLICE,GIBSON & BARNES FLIGHT SUITS,92020,51202
59264,2010,STATE HIGHWAY ADMIN,ECONOLITE CONTROL PRODUCTS INC,92816,3411844
59266,2010,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,NORITSU AMERICA CORPORATION,90620,89245
59271,2010,DEPARTMENT OF JUVENILE SERVICES,ROBINSON TEXTILES,90248,31752
59272,2010,MARYLAND STATE POLICE,HAWKER PACIFIC AEROSPACE,91352,234000
59280,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,GOLDEN LIVING CENTER-WESTMINS,72919,15
59281,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MADISON PARK NORTH APARTMENTS,90067,1433044
59285,2010,MARYLAND PUBLIC TELEVISION,BBC WORLDWIDE AMERICAS INC,10017,93095
59286,2010,MARYLAND TRANSIT ADMINISTRATION,CLASSIC COMPONENTS,90505,241446
59290,2010,OFFICE OF PEOPLES COUNSEL,BALTIMORE SUN,21278,2538
59327,2010,MARYLAND PUBLIC TELEVISION,HAY HOUSE,92018,54269
59331,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,SCHNEIDER PUBLISHING CO INC,90064,47100
59333,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,BONANZA PRODUCTIONS INC,91505,1000000
59335,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,NATIONAL INDUSTRIES OF AMERICA,90023,35371
59337,2010,MARYLAND TRANSIT ADMINISTRATION,PUBLIC TRANSPORTATION SAFETY  INTERNATIONAL,90014,89468
59339,2010,MARYLAND INSURANCE ADMINISTRATION,CROWNPEAK TECHNOLOGY INC,90016,41500
59340,2010,MARYLAND TRANSIT ADMINISTRATION,"TRANSIT PARTS 101, INC",91311,66448
59341,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"WELLS FARGO BANK, NA",50328,180500
59356,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,VIP EURO SERVICES INC,19870,175947
