,Year,Agency Name,Vendor Name,Vendor Zip,Amount
39462,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MADISON PARK NORTH APARTMENTS,90067,1584553
39468,2009,MARYLAND PUBLIC TELEVISION,BBC WORLDWIDE AMERICAS INC,10017,47920
39469,2009,MARYLAND TRANSIT ADMINISTRATION,CLASSIC COMPONENTS,90505,279440
39485,2009,DEPARTMENT OF BUDGET AND MANAGEMENT,THE BALTIMORE SUN,21278,53488
39511,2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,JACOBS ENGINEERING GROUP INC,22201,18363
39512,2009,MARYLAND PUBLIC TELEVISION,HAY HOUSE,92018,35089
39517,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"COGENT SYSTEMS,INC",90030,1847903
39519,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,NATIONAL INDUSTRIES OF AMERICA,90048,41633
39521,2009,MARYLAND TRANSIT ADMINISTRATION,PUBLIC TRANSPORTATION SAFETY  INTERNATIONAL,90014,76326
39522,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"TITAN HARDWARE INTERNATIONAL, INC",90240,34641
39524,2009,MARYLAND INSURANCE ADMINISTRATION,CROWNPEAK TECHNOLOGY INC,90016,37400
39525,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MERIDIAN LABORATORY CORPORATION,28269,38059
39526,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"WELLS FARGO BANK, NA",50328,361974
39530,2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,VIP EURO SERVICES INC,19870,212246
39531,2009,MARYLAND STATE LOTTERY AGENCY,POLLARD BANKNOTE LIMITED,48232,6096798
